address,subdistrict_code,BEDROOMS,BATHROOMS,SIZE,PROPERTY TYPE,avg_distance_to_nearest_station,nearest_station_count,rent
1836,99,,,,-1,0.3,3,750
1361,107,1.0,2.0,,15,0.7,3,750
1274,133,1.0,1.0,,10,1.2,3,750
2649,28,,1.0,336.0,15,0.9,3,750
2238,-1,1.0,2.0,,15,0.5,3,750
28,101,1.0,,,-1,0.6,3,750
596,9,1.0,1.0,,-1,0.3,3,750
2856,48,1.0,2.0,,15,0.5,3,750
1243,-1,1.0,2.0,,15,0.5,3,750
1282,-1,1.0,,,16,0.7,3,750
2073,-1,3.0,1.0,,15,0.4,3,750
2018,73,1.0,1.0,,15,0.9,3,750
2504,110,,1.0,,15,0.5,3,750
300,72,,,,15,0.5,3,750
1332,107,,,,0,0.5,3,750
2275,101,1.0,,,15,0.6,3,750
1132,-1,4.0,,,9,1.1,3,750
1664,-1,,1.0,,15,0.4,3,750
1066,-1,1.0,,,15,0.4,3,750
157,-1,3.0,2.0,,0,0.3,3,3300
2769,-1,7.0,4.0,,23,1.0,3,750
635,-1,1.0,2.0,,15,0.9,3,750
832,134,,1.0,269.0,15,0.6,3,750
2616,95,1.0,2.0,,10,0.5,3,750
2376,124,1.0,1.0,,15,0.5,3,750
2857,109,,1.0,,15,0.4,3,750
379,103,,2.0,,15,0.5,3,750
1346,98,1.0,1.0,,23,0.7,3,750
2105,52,,1.0,,15,0.7,3,750
1783,-1,1.0,1.0,,15,0.5,3,750
2594,-1,,1.0,,15,0.8,3,750
2240,-1,1.0,,,15,0.6,3,750
1116,137,1.0,3.0,,15,0.2,3,750
2546,26,,,84.0,15,0.5,3,758
2460,-1,1.0,,,15,0.4,3,758
1780,-1,,,81.0,15,0.6,3,758
1470,27,,1.0,79.0,15,0.5,3,758
2289,24,,,,15,0.4,3,758
1772,135,1.0,2.0,,10,0.5,3,760
1078,78,1.0,2.0,,15,0.7,3,765
818,-1,1.0,1.0,,15,1.8,3,775
555,-1,1.0,2.0,,15,0.8,3,775
1833,-1,1.0,1.0,,10,0.5,3,775
2454,134,2.0,1.0,,25,0.5,3,1950
147,105,,1.0,,10,0.4,3,775
2524,-1,,1.0,,15,0.6,3,775
1848,-1,,,,10,1.5,3,775
2336,109,1.0,1.0,,15,0.5,3,775
2269,-1,1.0,,,15,0.6,3,775
1543,-1,,1.0,,14,0.6,3,775
1871,137,1.0,2.0,,15,0.5,3,775
1537,-1,1.0,,,10,0.3,3,776
344,101,1.0,2.0,,15,0.5,3,777
1723,25,,,105.0,15,0.3,3,780
917,-1,1.0,3.0,,15,0.5,3,780
2423,107,,,92.0,15,0.6,3,780
1287,25,,,91.0,15,0.4,3,780
382,103,,,97.0,15,0.6,3,780
436,52,,,105.0,15,0.7,3,780
2221,-1,1.0,,,10,0.3,3,780
253,147,,,,21,0.5,3,780
2070,25,1.0,,,15,0.4,3,780
1491,24,,,106.0,15,0.6,3,780
263,-1,,1.0,,15,0.6,3,780
902,52,1.0,2.0,,10,0.6,3,785
2261,111,,1.0,,15,0.5,3,795
158,48,2.0,2.0,,0,0.9,3,2200
1604,84,1.0,3.0,,10,0.7,3,795
1393,162,1.0,3.0,,15,0.4,3,795
822,153,1.0,1.0,,10,0.6,3,795
1786,137,1.0,1.0,,10,0.8,3,795
656,-1,,2.0,,15,0.9,3,795
844,74,1.0,3.0,,15,0.4,3,795
1574,137,1.0,3.0,,15,0.6,3,799
189,-1,1.0,1.0,,10,0.3,3,800
476,116,,,,25,0.4,3,800
476,116,1.0,1.0,,15,0.4,3,800
398,97,1.0,1.0,,15,0.8,3,800
2288,-1,1.0,1.0,,15,0.5,3,800
1462,48,1.0,1.0,,15,0.8,3,800
548,91,,1.0,,15,1.0,3,800
2528,-1,1.0,1.0,,15,1.2,3,800
1540,21,1.0,2.0,,15,0.7,3,800
1930,-1,,,,15,0.4,3,800
1771,10,1.0,5.0,,10,0.4,3,800
313,-1,1.0,1.0,,15,7.5,3,800
919,-1,,1.0,,15,0.8,3,800
494,162,,1.0,,0,0.4,3,1300
1836,99,,,,-1,0.3,3,800
2445,-1,1.0,2.0,,-1,0.3,3,800
2153,5,1.0,1.0,,15,0.2,3,800
529,100,1.0,2.0,,15,0.7,3,800
453,110,1.0,2.0,,15,0.6,3,800
1215,46,,,,24,0.6,3,800
571,84,1.0,1.0,,15,0.8,3,800
2662,-1,,,,24,1.4,3,800
1958,47,2.0,1.0,,9,0.7,3,800
1062,125,1.0,1.0,,15,1.1,3,800
1507,-1,1.0,1.0,,15,0.6,3,800
1611,94,1.0,1.0,,10,0.8,3,800
2484,25,,,,-1,0.3,3,800
1056,137,1.0,1.0,,15,0.5,3,800
793,133,5.0,4.0,,5,1.9,3,7500
578,9,1.0,2.0,,15,0.1,3,800
471,-1,1.0,,,10,0.3,3,800
1885,-1,1.0,1.0,,15,0.4,3,800
2535,-1,1.0,2.0,,15,0.4,3,800
2267,-1,1.0,1.0,,23,1.6,3,800
483,62,1.0,2.0,,15,0.6,3,800
2559,-1,1.0,,,14,0.7,3,800
1985,68,,,,24,0.6,3,800
2516,84,1.0,1.0,,10,0.8,3,800
1137,68,1.0,,,16,0.6,3,800
1151,125,1.0,1.0,,10,0.3,3,800
1013,-1,1.0,1.0,,15,0.6,3,800
1705,-1,,2.0,,24,0.4,3,800
1605,98,1.0,4.0,,15,0.2,3,800
147,105,,1.0,,10,0.4,3,800
757,52,1.0,1.0,,15,0.7,3,800
499,53,1.0,,,15,0.6,3,800
2528,-1,1.0,1.0,,15,1.2,3,800
1821,91,2.0,,,25,0.7,3,800
2710,29,1.0,1.0,,10,0.5,3,800
2522,162,1.0,3.0,,15,0.4,3,800
2692,-1,1.0,,,14,0.4,3,801
1968,88,1.0,2.0,,15,0.3,3,801
2691,-1,1.0,,,14,0.4,3,801
746,-1,,,134.0,15,0.5,3,802
443,25,,,92.0,15,0.4,3,802
2455,-1,,,,15,0.2,3,802
1780,-1,,,106.0,15,0.5,3,802
598,78,,,107.0,15,0.5,3,802
2296,-1,1.0,,,14,0.4,3,808
152,-1,,,,10,0.5,3,814
853,-1,1.0,,,14,0.8,3,820
1898,-1,1.0,,,10,0.4,3,823
2401,-1,,,78.0,15,0.3,3,823
1648,180,,,123.0,15,0.5,3,823
1018,26,,,91.0,15,0.5,3,823
1251,108,,,115.0,15,0.5,3,823
223,-1,,,104.0,15,0.6,3,823
188,-1,,,91.0,15,0.3,3,823
2824,5,,,,15,0.7,3,825
901,10,1.0,3.0,,15,0.6,3,825
1626,-1,1.0,2.0,,15,0.6,3,825
2113,-1,1.0,1.0,,15,0.7,3,825
2833,-1,2.0,2.0,,9,0.2,3,3003
2237,52,1.0,1.0,,15,0.6,3,825
2096,-1,,,,15,0.6,3,825
1884,9,1.0,2.0,,15,0.5,3,825
2295,188,1.0,1.0,,16,0.2,3,825
2020,101,1.0,1.0,125.0,16,0.6,3,825
1005,-1,1.0,3.0,,9,0.9,3,825
476,116,,,,25,0.4,3,825
1597,134,,,,17,0.7,3,825
613,-1,,1.0,,15,0.5,3,830
830,-1,1.0,1.0,,10,0.2,3,830
2509,-1,1.0,,,14,0.3,3,830
393,-1,1.0,,,14,0.4,3,830
614,98,1.0,2.0,,15,0.5,3,830
2638,-1,1.0,,,15,0.5,3,840
1349,84,1.0,6.0,,15,0.5,3,845
2093,25,,,89.0,15,0.4,3,845
1005,-1,1.0,3.0,,15,0.9,3,845
1008,101,1.0,1.0,,-1,0.5,3,845
1104,83,1.0,2.0,,10,0.7,3,845
938,98,,,132.0,15,0.2,3,845
1723,25,,,100.0,15,0.3,3,845
588,61,1.0,1.0,,15,0.6,3,846
2651,171,1.0,1.0,,0,1.5,3,1500
2666,96,1.0,1.0,,10,0.3,3,849
1623,78,1.0,2.0,,15,0.4,3,849
2467,-1,1.0,,,10,0.5,3,849
2428,181,1.0,2.0,,15,0.6,3,850
493,-1,,1.0,,9,0.6,3,850
484,49,1.0,1.0,,15,0.6,3,850
2533,-1,,,,15,0.5,3,850
2435,9,1.0,3.0,,25,0.7,3,850
578,9,1.0,2.0,,15,0.1,3,850
1822,-1,1.0,1.0,,15,1.2,3,850
1876,173,,1.0,,24,1.2,3,850
1079,135,1.0,2.0,,15,0.5,3,850
1329,126,1.0,2.0,,15,0.7,3,850
2761,66,1.0,1.0,,0,0.6,3,850
1009,135,1.0,2.0,,15,0.5,3,850
148,153,,1.0,,10,0.4,3,850
264,-1,1.0,1.0,,15,0.4,3,850
1836,99,,,,-1,0.3,3,850
2771,98,1.0,2.0,,15,0.5,3,850
2682,82,1.0,2.0,,16,0.5,3,850
742,-1,4.0,1.0,,15,0.4,3,850
1232,72,2.0,2.0,802.0,0,0.4,3,2500
1823,-1,1.0,,,15,1.2,3,850
1601,60,1.0,1.0,,10,0.6,3,850
2824,5,,,,15,0.7,3,850
499,53,1.0,,,15,0.6,3,850
2849,29,4.0,,,8,0.3,3,850
2769,-1,7.0,4.0,,23,1.0,3,850
706,78,,1.0,,15,0.4,3,850
1724,25,5.0,,,-1,0.4,3,850
2790,-1,1.0,1.0,,15,0.5,3,850
1009,135,1.0,2.0,,15,0.6,3,850
439,-1,1.0,,,14,0.5,3,850
1218,45,1.0,1.0,,15,0.3,2,850
1112,118,1.0,,,15,0.6,3,850
815,-1,1.0,1.0,1443.0,15,0.7,3,850
427,-1,1.0,,,10,0.2,3,850
543,-1,,,,9,0.3,3,850
1008,101,1.0,1.0,,-1,0.5,3,850
615,98,1.0,1.0,,15,0.5,3,850
2337,-1,1.0,1.0,,15,0.4,3,850
427,-1,1.0,,,10,0.2,3,850
301,126,1.0,2.0,,15,0.8,3,850
1002,86,,1.0,,24,0.8,3,850
387,186,4.0,4.0,,25,0.4,3,19933
162,47,1.0,4.0,,15,0.7,3,850
2861,146,1.0,1.0,,10,0.5,3,850
1265,-1,1.0,2.0,,15,0.8,3,850
796,180,1.0,1.0,,15,0.3,3,850
2005,-1,1.0,1.0,,15,0.7,3,850
2451,156,1.0,4.0,,15,0.6,3,850
1380,101,1.0,4.0,,15,0.3,3,850
2537,-1,,,,11,0.8,3,850
2836,-1,1.0,1.0,,15,1.4,3,850
2616,95,1.0,2.0,,10,0.5,3,850
1784,162,1.0,1.0,,10,0.4,3,850
901,10,1.0,3.0,,15,0.6,3,850
2345,23,1.0,1.0,,10,0.5,3,850
150,91,1.0,1.0,,15,0.7,3,850
2073,-1,3.0,1.0,,15,0.4,3,850
555,-1,1.0,2.0,,15,0.8,3,850
0,-1,1.0,1.0,,15,0.4,3,850
2605,-1,1.0,2.0,,15,0.4,3,850
146,105,,1.0,,15,0.3,3,850
775,84,1.0,2.0,,15,0.5,3,855
1029,135,1.0,1.0,,15,0.6,3,860
2295,188,1.0,1.0,,16,0.2,3,865
2423,107,,,133.0,15,0.6,3,867
1327,95,,,91.0,15,0.6,3,867
826,152,2.0,2.0,,0,0.3,3,3100
2570,166,,,98.0,15,0.5,3,867
253,147,,,,21,0.5,3,867
2181,116,,1.0,,24,0.3,3,867
2615,-1,,,,15,0.4,3,867
275,174,,,140.0,15,0.5,3,867
1799,22,,,116.0,15,0.5,3,867
131,24,,,,15,0.8,3,867
1878,125,1.0,1.0,,15,0.6,3,870
2337,-1,,1.0,,0,0.4,3,870
266,-1,1.0,1.0,,15,0.8,3,875
2302,94,,,,15,0.6,3,875
1710,29,1.0,1.0,,10,0.5,3,875
1112,118,,,,-1,0.6,3,875
1176,-1,,,,24,0.4,3,875
2470,210,,1.0,409.0,24,2.0,3,875
2158,23,1.0,2.0,,10,0.4,3,875
552,173,1.0,6.0,,15,0.9,3,875
212,22,,1.0,,24,0.5,3,875
1577,-1,1.0,1.0,,15,0.7,3,875
1805,171,1.0,1.0,,15,1.5,3,875
1150,-1,1.0,1.0,,10,0.5,3,875
1654,-1,1.0,2.0,,10,0.3,3,875
1777,-1,,1.0,,15,0.7,3,875
1033,-1,,,,24,0.5,3,875
2236,52,1.0,1.0,,15,0.6,3,875
590,47,1.0,2.0,,15,0.7,3,875
1930,-1,,,,15,0.4,3,875
2297,-1,1.0,,,14,0.4,3,876
1645,94,1.0,2.0,,15,0.8,3,877
1028,153,1.0,2.0,,15,0.6,3,877
1246,-1,,,75.0,15,0.4,3,888
2093,25,,,105.0,15,0.4,3,888
988,116,,,122.0,15,0.6,3,888
1666,25,,,109.0,15,0.4,3,888
1648,180,,,183.0,15,0.5,3,888
938,98,,,136.0,15,0.2,3,888
1931,-1,,,119.0,15,0.6,3,888
443,25,,,95.0,15,0.4,3,888
1667,25,,,120.0,15,0.4,3,888
1631,47,1.0,6.0,,15,0.7,3,890
2305,-1,3.0,2.0,1016.0,0,0.4,3,3465
1549,134,1.0,2.0,,15,0.6,3,890
1134,165,1.0,6.0,,15,0.4,3,890
2221,-1,1.0,,,10,0.3,3,893
611,-1,1.0,1.0,,15,0.4,3,895
1762,-1,,1.0,,24,0.8,3,895
224,162,1.0,1.0,,16,0.4,3,895
2275,101,,,,-1,0.6,3,895
610,-1,1.0,1.0,,25,0.4,3,895
743,125,1.0,2.0,,15,0.3,3,895
2026,100,1.0,3.0,,10,0.6,3,899
1120,21,1.0,,,16,0.7,3,900
2025,100,1.0,2.0,,15,0.7,3,900
1192,163,1.0,1.0,,15,0.8,3,900
2302,94,,,,15,0.6,3,900
13,98,1.0,1.0,1395.0,23,0.7,3,900
1345,-1,1.0,1.0,1266.0,23,0.7,3,900
1382,101,,1.0,,15,0.4,3,900
1228,5,,1.0,,24,0.4,3,900
298,145,2.0,1.0,,10,0.9,3,900
166,74,1.0,1.0,,10,0.4,3,900
1957,-1,,1.0,,24,0.9,3,900
2775,-1,1.0,,,15,0.8,3,900
1015,81,4.0,1.0,1640.0,0,0.3,3,10375
2050,161,,1.0,,15,0.7,3,900
816,-1,1.0,1.0,,9,0.4,3,900
2376,124,1.0,1.0,,15,0.5,3,900
2477,26,1.0,1.0,,10,0.6,3,900
1035,100,,,,-1,0.7,3,900
551,82,1.0,2.0,,10,0.7,3,900
1141,164,1.0,1.0,,15,0.7,3,900
1271,-1,1.0,1.0,,15,0.4,3,900
1030,114,1.0,,,10,0.5,3,900
197,-1,,1.0,259.0,9,0.5,3,900
2790,-1,1.0,1.0,,15,0.5,3,900
1138,-1,1.0,,,16,0.4,3,900
264,-1,1.0,1.0,,15,0.4,3,900
711,35,1.0,1.0,,15,0.4,3,900
1198,74,1.0,3.0,,15,0.4,3,900
2522,162,,1.0,,23,0.4,3,900
1716,110,,,,15,0.6,3,900
2001,109,1.0,2.0,,15,0.5,3,900
587,-1,1.0,1.0,,15,0.9,3,900
1889,-1,,1.0,,24,0.9,3,900
1575,150,,5.0,,-1,0.3,3,900
338,-1,1.0,2.0,,10,0.8,3,900
2640,-1,1.0,,,15,0.5,3,900
550,21,1.0,1.0,,15,0.7,3,900
24,98,6.0,6.0,1395.0,23,0.7,3,900
130,-1,,2.0,,15,0.5,3,900
1023,-1,1.0,2.0,,15,1.0,3,900
128,162,1.0,1.0,,15,0.4,3,900
1599,25,1.0,2.0,,15,0.4,3,900
1044,-1,,2.0,,25,0.4,3,900
1344,98,1.0,1.0,1395.0,23,0.7,3,900
755,-1,1.0,1.0,,-1,0.7,2,900
452,-1,1.0,,,15,0.9,3,900
1782,125,1.0,2.0,,15,0.6,3,900
587,-1,1.0,1.0,,15,0.8,3,900
2275,101,5.0,3.0,,-1,0.6,3,900
2239,181,1.0,1.0,40.0,15,0.6,3,900
1128,73,1.0,4.0,,15,0.9,3,900
2128,-1,,,,24,0.4,3,900
2248,91,1.0,1.0,,15,0.6,3,900
385,-1,,,,15,0.9,3,900
791,9,1.0,1.0,,15,0.2,3,900
1944,151,2.0,2.0,,0,0.4,3,6478
869,-1,,,,15,0.3,3,1025
1606,149,1.0,2.0,,15,0.4,3,1100
2865,-1,,1.0,,24,0.4,3,1105
2782,-1,,,,24,0.4,3,1170
1696,-1,,1.0,130.0,24,0.4,3,1235
1463,149,,1.0,129.0,24,0.3,3,1250
1375,-1,,,,11,0.5,3,1271
53,149,,1.0,,24,0.3,3,1300
633,149,,1.0,,24,0.4,3,1300
686,-1,,1.0,,24,0.3,3,1300
631,149,,1.0,,24,0.4,3,1300
2109,-1,2.0,2.0,854.0,9,0.5,3,13867
622,149,,1.0,191.0,24,0.3,3,1300
629,149,,1.0,,24,0.3,3,1343
1532,-1,,1.0,,24,0.4,3,1343
621,-1,,1.0,,9,0.3,3,1343
1532,-1,1.0,1.0,,5,0.4,3,1387
1442,-1,,1.0,,9,0.5,3,1408
2040,-1,,1.0,,0,0.3,3,1408
1445,-1,,1.0,,9,0.5,3,1408
1921,151,,1.0,,0,0.4,3,1408
1440,-1,,1.0,194.0,24,0.5,3,1409
1532,-1,1.0,1.0,,5,0.4,3,1430
2272,-1,,1.0,,9,0.3,3,1430
2273,182,,,,24,0.3,3,1430
688,149,,1.0,,24,0.4,3,1430
1692,-1,,1.0,,0,0.3,3,1450
1692,-1,,1.0,,0,0.3,3,1451
1696,-1,,1.0,267.0,24,0.3,3,1452
1698,-1,,,,0,0.3,3,1452
688,149,,1.0,,24,0.4,3,1473
530,-1,,,,24,0.4,3,1473
2396,151,,,,24,0.4,3,1473
682,-1,,1.0,151.0,9,0.4,3,1473
345,-1,,1.0,,9,0.3,3,1473
2247,151,,1.0,,0,0.4,3,1500
2589,151,1.0,1.0,,9,0.4,3,3250
2785,-1,1.0,,,14,0.4,3,1516
2783,149,,1.0,,24,0.4,3,1517
1699,-1,,1.0,281.0,24,0.3,3,1517
2672,-1,,1.0,,24,0.3,3,1517
2273,182,,1.0,,24,0.4,3,1517
1087,151,,,,0,0.4,3,1517
951,151,,1.0,300.0,24,0.4,3,1517
2782,-1,,1.0,,24,0.4,3,1517
629,149,,1.0,,24,0.3,3,1517
1016,-1,,1.0,147.0,24,0.3,3,1525
2118,128,,1.0,,0,0.3,3,1543
1294,-1,,1.0,,24,0.4,3,1547
1306,-1,,,,0,0.4,3,1551
1087,151,,,,0,0.4,3,1560
725,-1,,1.0,140.0,24,0.3,3,1560
2044,-1,1.0,,,14,0.3,3,1560
2118,128,,1.0,,0,0.3,3,1560
2785,-1,1.0,,,14,0.4,3,1560
732,-1,1.0,1.0,770.0,0,0.3,3,4250
1445,-1,,1.0,233.0,24,0.4,3,1582
772,-1,,1.0,400.0,24,0.5,3,1582
1977,-1,1.0,1.0,,9,0.4,3,1582
1445,-1,,1.0,184.0,24,0.4,3,1582
1911,149,1.0,1.0,343.0,9,0.3,3,1582
2044,-1,1.0,1.0,,1,0.3,3,1595
1493,-1,,1.0,,24,0.3,3,1599
624,-1,1.0,1.0,,9,0.4,3,1600
1495,149,,1.0,,24,0.3,3,1600
2864,-1,,1.0,,24,0.4,3,1603
2785,-1,1.0,,,14,0.4,3,1625
626,149,,1.0,,0,0.4,3,1625
620,-1,,1.0,,0,0.4,3,1625
2059,-1,,1.0,,9,0.3,3,1625
1098,149,,1.0,191.0,24,0.4,3,1625
2399,151,,1.0,,24,0.4,3,1625
428,-1,,1.0,,0,0.4,3,1625
623,149,,1.0,,9,0.4,3,1625
870,149,1.0,1.0,,0,0.4,3,1625
2783,149,,1.0,,24,0.4,3,1625
770,-1,,1.0,240.0,24,0.5,3,1625
1261,-1,,1.0,,9,0.4,3,1625
2625,151,2.0,2.0,,0,0.5,3,11917
772,-1,,1.0,263.0,24,0.5,3,1647
630,-1,,1.0,,24,0.3,3,1647
1696,-1,,1.0,281.0,24,0.3,3,1660
2787,-1,1.0,,,14,0.4,3,1668
935,-1,1.0,1.0,,9,0.4,3,1673
1316,182,,1.0,,24,0.4,3,1690
2745,149,,1.0,,24,0.3,3,1699
2742,149,,1.0,,24,0.3,3,1699
2744,149,,1.0,,24,0.3,3,1699
2746,149,,1.0,,24,0.3,3,1699
2743,149,,1.0,,24,0.3,3,1699
2750,149,,1.0,,24,0.3,3,1699
2739,149,,1.0,,24,0.3,3,1699
2749,149,,1.0,,24,0.3,3,1699
1827,149,,1.0,184.0,24,0.3,3,1712
2043,-1,,1.0,,0,0.3,3,1712
2044,-1,1.0,,,14,0.3,3,1712
2757,-1,,1.0,,24,0.3,3,1712
2783,149,,1.0,,24,0.4,3,1712
2624,-1,4.0,3.0,2159.0,25,0.5,3,10833
2785,-1,1.0,,,14,0.4,3,1712
627,-1,1.0,1.0,,9,0.3,3,1712
948,151,,1.0,301.0,24,0.4,3,1712
625,149,1.0,1.0,,9,0.3,3,1712
725,-1,,1.0,140.0,24,0.4,3,1712
2043,-1,,1.0,,0,0.3,3,1712
2042,149,,1.0,,24,0.3,3,1712
2062,-1,1.0,,,0,0.3,3,1729
931,182,1.0,1.0,301.0,9,0.4,3,1730
2787,-1,1.0,,,14,0.4,3,1733
873,149,1.0,1.0,,-1,0.3,3,1733
428,-1,,1.0,,0,0.4,3,1733
869,-1,1.0,1.0,,9,0.4,3,1746
871,-1,1.0,1.0,,9,0.4,3,1746
1,182,,,301.0,24,0.4,3,1750
2654,-1,1.0,1.0,,0,0.4,3,1750
1492,-1,,1.0,,24,0.3,3,1750
2115,-1,,1.0,,24,0.6,3,1777
629,149,,1.0,,24,0.4,3,1798
2270,-1,1.0,1.0,,9,0.4,3,1798
1316,182,1.0,1.0,,9,0.4,3,1798
2314,-1,3.0,2.0,1891.0,0,0.4,3,8017
626,149,,1.0,289.0,0,0.4,3,1798
626,149,,1.0,,0,0.4,3,1798
1494,149,1.0,1.0,173.0,9,0.3,3,1799
700,-1,,1.0,,24,0.4,3,1800
671,151,,1.0,,0,0.4,3,1820
2042,149,,1.0,,24,0.3,3,1820
2044,-1,1.0,,,14,0.3,3,1820
2399,151,1.0,1.0,,9,0.4,3,1820
530,-1,1.0,1.0,,9,0.4,3,1820
2782,-1,,1.0,,24,0.4,3,1820
2042,149,,1.0,,24,0.3,3,1820
2043,-1,,1.0,,0,0.3,3,1820
2043,-1,,1.0,,0,0.3,3,1820
687,149,,1.0,392.0,24,0.3,3,1842
695,151,1.0,1.0,365.0,9,0.4,3,1842
944,151,,1.0,217.0,24,0.4,3,1842
2063,149,,1.0,269.0,24,0.3,3,1850
1612,149,,1.0,226.0,9,0.4,3,1863
2044,-1,1.0,,,14,0.3,3,1863
2443,-1,2.0,2.0,,9,0.3,3,5521
2042,149,,1.0,,24,0.3,3,1863
2043,-1,,1.0,,0,0.3,3,1863
2399,151,1.0,1.0,,9,0.4,3,1863
623,149,,1.0,,24,0.4,3,1885
2033,-1,1.0,1.0,512.0,9,0.4,3,1900
1295,149,1.0,1.0,490.0,9,0.4,3,1950
2752,149,1.0,1.0,,9,0.3,3,1950
2737,149,,1.0,,24,0.3,3,1950
941,151,,1.0,215.0,9,0.4,3,1950
734,-1,1.0,1.0,,9,0.4,3,1950
726,-1,1.0,1.0,,9,0.4,3,1950
729,-1,1.0,1.0,,0,0.4,3,1950
724,-1,1.0,1.0,,9,0.4,3,1950
726,-1,,1.0,,24,0.3,3,1950
730,149,1.0,1.0,,0,0.3,3,1950
2740,149,1.0,1.0,,9,0.3,3,1950
727,149,1.0,1.0,531.0,9,0.4,3,1950
2734,149,,1.0,,24,0.3,3,1950
1908,-1,1.0,1.0,,9,0.3,3,1950
2741,149,,1.0,,24,0.3,3,1950
2448,151,,1.0,371.0,24,0.3,3,1950
730,149,,1.0,377.0,0,0.3,3,1950
948,151,,1.0,435.0,24,0.4,3,1950
876,-1,2.0,1.0,670.0,0,0.4,3,4030
2736,149,1.0,1.0,,9,0.3,3,1950
2751,149,1.0,1.0,,9,0.3,3,1950
1492,-1,,1.0,,9,0.3,3,1950
2041,-1,,1.0,,24,0.3,3,1993
1319,182,1.0,1.0,,0,0.4,3,1993
1829,149,1.0,1.0,484.0,0,0.3,3,1993
1321,-1,1.0,1.0,,9,0.4,3,1993
203,182,1.0,1.0,,9,0.4,3,1993
730,149,1.0,1.0,,0,0.4,3,1993
2033,-1,1.0,1.0,421.0,9,0.4,3,1994
944,151,,1.0,377.0,24,0.4,3,1994
326,149,1.0,1.0,,9,0.3,3,1995
863,149,,1.0,,9,0.3,3,1998
733,149,1.0,1.0,,9,0.4,3,1998
1613,149,1.0,,,0,0.3,3,1998
2754,-1,1.0,1.0,,0,0.3,3,1998
2844,-1,1.0,1.0,,0,0.4,3,1998
950,-1,1.0,1.0,,0,0.3,3,2000
1909,149,,1.0,422.0,9,0.3,3,2000
1816,182,2.0,1.0,477.0,9,0.4,3,2000
950,-1,1.0,1.0,500.0,0,0.3,3,2000
371,-1,,1.0,505.0,24,0.4,3,2000
376,-1,2.0,2.0,,9,0.5,3,9317
2058,149,1.0,1.0,389.0,9,0.3,3,2000
1911,149,1.0,1.0,417.0,0,0.3,3,2002
524,-1,,1.0,,24,0.4,3,2002
1974,-1,,1.0,,9,0.2,3,2050
369,-1,,1.0,,24,0.3,3,2050
1826,-1,1.0,1.0,,9,0.3,3,2058
1424,-1,2.0,1.0,,9,0.4,3,2058
770,-1,1.0,1.0,350.0,9,0.5,3,2059
878,149,1.0,1.0,460.0,9,0.3,3,2059
944,151,,1.0,242.0,24,0.4,3,2059
2042,149,,1.0,183.0,24,0.3,3,2059
735,151,1.0,1.0,465.0,9,0.4,3,2059
878,149,,1.0,380.0,24,0.3,3,2059
1911,149,2.0,1.0,530.0,9,0.3,3,2059
671,151,,1.0,320.0,24,0.4,3,2059
859,149,,1.0,,24,0.3,3,2080
1904,-1,1.0,1.0,,0,0.4,3,2080
862,149,,,,24,0.3,3,2080
862,149,,1.0,,24,0.3,3,2081
933,182,2.0,1.0,,9,0.4,3,2097
2756,182,2.0,1.0,517.0,9,0.4,3,2100
867,-1,1.0,1.0,398.0,9,0.4,3,2100
1012,-1,1.0,1.0,269.0,9,0.3,3,2100
1900,-1,3.0,3.0,,9,0.4,3,9945
696,151,1.0,1.0,,9,0.3,3,2102
2042,149,,1.0,,24,0.3,3,2123
2041,-1,,1.0,,24,0.3,3,2123
2044,-1,1.0,,,14,0.3,3,2123
244,149,,1.0,,24,0.3,3,2145
242,149,1.0,1.0,484.0,0,0.3,3,2145
2086,-1,,1.0,,9,0.3,3,2145
1563,-1,1.0,1.0,,9,0.4,3,2145
1317,-1,1.0,,,0,0.4,3,2145
686,-1,1.0,1.0,,9,0.3,3,2145
949,151,,1.0,,24,0.4,3,2145
1910,-1,1.0,1.0,,0,0.3,3,2145
1203,-1,1.0,1.0,,9,0.3,3,2145
431,-1,1.0,1.0,,0,0.3,3,2145
1914,149,1.0,1.0,,9,0.3,3,2150
2136,-1,1.0,1.0,,9,0.4,3,2167
2060,149,1.0,1.0,495.0,9,0.3,3,2167
1501,-1,,1.0,323.0,24,0.4,3,2167
1099,151,,1.0,397.0,24,0.4,3,2167
2738,149,1.0,1.0,,9,0.3,3,2197
323,-1,1.0,1.0,,9,0.3,3,2197
2735,149,1.0,1.0,,9,0.3,3,2197
1909,149,2.0,2.0,848.0,9,0.4,3,3965
931,182,,,334.0,24,0.4,3,2200
73,-1,,1.0,345.0,24,0.3,3,2200
1460,-1,1.0,1.0,,9,0.3,3,2200
1828,-1,1.0,1.0,,9,0.3,3,2210
734,-1,,1.0,,24,0.3,3,2210
2034,-1,,1.0,374.0,24,0.4,3,2210
1910,-1,1.0,1.0,,0,0.3,3,2249
2061,-1,2.0,1.0,,9,0.3,3,2249
1825,-1,1.0,1.0,,0,0.3,3,2250
1627,182,1.0,1.0,,9,0.4,3,2250
2268,182,1.0,1.0,526.0,9,0.4,3,2250
931,182,1.0,1.0,560.0,9,0.4,3,2250
2271,182,3.0,,,9,0.4,3,2253
1447,182,1.0,1.0,,0,0.4,3,2253
2783,149,,1.0,,24,0.4,3,2275
2043,-1,,1.0,,0,0.3,3,2275
932,182,2.0,1.0,505.0,9,0.4,3,2275
2785,-1,1.0,,,14,0.4,3,2275
